anio,semana_epi,casos,n_obs_base,anios_presentes_base,cumple_piso_suficiencia,corte_inferior_base,corte_superior_base,etiqueta_riesgo,temp_max_lag1,temp_max_lag2,temp_max_media_movil4,temp_min_lag1,temp_min_lag2,temp_min_media_movil4,temp_media_lag1,temp_media_lag2,temp_media_media_movil4,humedad_relativa_media_lag1,humedad_relativa_media_lag2,humedad_relativa_media_media_movil4,punto_rocio_lag1,punto_rocio_lag2,punto_rocio_media_movil4,precipitation_sum_lag1,precipitation_sum_lag2,precipitation_sum_media_movil4,precipitation_hours_lag1,precipitation_hours_lag2,precipitation_hours_media_movil4
2022,16,515.0,12,4,True,120.5,147.8,alto,33.33264285714286,32.411071428571425,32.67928571428571,23.136714285714287,22.938785714285714,22.69542857142857,27.73785714285714,27.011214285714285,27.12655357142857,59.82642857142857,64.949,60.16326785714286,18.35214285714286,19.161214285714287,17.916410714285714,3.5428571428571427,7.871428571428571,4.051785714285714,19.928571428571427,34.07142857142857,21.321428571428573
2022,17,547.0,12,4,True,130.25,165.8,alto,32.398,33.33264285714286,32.56526785714286,22.003071428571428,23.136714285714287,22.61582142857143,26.511214285714285,27.73785714285714,27.025803571428572,64.85707142857143,59.82642857142857,62.030589285714285,18.34192857142857,18.35214285714286,18.288339285714287,17.928571428571427,3.5428571428571427,8.016071428571427,44.07142857142857,19.928571428571427,29.267857142857142
2022,18,604.0,12,4,True,145.0,195.10000000000002,alto,30.484785714285714,32.398,32.156625,22.134714285714285,22.003071428571428,22.55332142857143,25.46335714285714,26.511214285714285,26.680910714285716,76.44907142857143,64.85707142857143,66.52039285714285,20.62257142857143,18.34192857142857,19.119464285714287,60.22142857142857,17.928571428571427,22.39107142857143,84.71428571428571,44.07142857142857,45.69642857142857
2022,19,495.0,12,4,True,156.0,198.0,alto,30.30107142857143,30.484785714285714,31.629125000000005,22.43057142857143,22.134714285714285,22.426267857142857,25.70207142857143,25.46335714285714,26.353625,79.47957142857143,76.44907142857143,70.15303571428572,21.543857142857142,20.62257142857143,19.715125,43.23571428571429,60.22142857142857,31.232142857142854,73.5,84.71428571428571,55.55357142857143
2022,20,386.0,12,4,True,156.0,243.90000000000003,alto,31.241857142857143,30.30107142857143,31.106428571428573,22.172428571428572,22.43057142857143,22.185196428571427,26.218357142857144,25.70207142857143,25.97375,72.37757142857143,79.47957142857143,73.29082142857143,20.116357142857144,21.543857142857142,20.156178571428573,14.442857142857143,43.23571428571429,33.957142857142856,37.714285714285715,73.5,60.0
2022,21,587.0,12,4,True,171.0,262.5,alto,30.28064285714286,31.241857142857143,30.577089285714287,22.282857142857143,22.172428571428572,22.255142857142857,25.554,26.218357142857144,25.73444642857143,77.55092857142857,72.37757142857143,76.46428571428571,20.720357142857143,20.116357142857144,20.750785714285712,48.01428571428571,14.442857142857143,41.47857142857143,81.5,37.714285714285715,69.35714285714286
2022,22,619.0,12,4,True,208.5,279.3,alto,27.733642857142858,30.28064285714286,29.88930357142857,21.61942857142857,22.282857142857143,22.12632142857143,23.816357142857143,25.554,25.32269642857143,87.01021428571428,77.55092857142857,79.10457142857143,21.3795,20.720357142857143,20.940017857142855,88.43571428571428,48.01428571428571,48.53214285714286,119.92857142857143,81.5,78.16071428571429
2022,23,710.0,12,4,True,208.5,338.70000000000005,alto,26.9785,27.733642857142858,29.058660714285715,21.499928571428573,21.61942857142857,21.893660714285716,23.7,23.816357142857143,24.822178571428573,86.63271428571429,87.01021428571428,80.89285714285714,21.232642857142856,21.3795,20.862214285714288,41.135714285714286,88.43571428571428,48.00714285714285,104.35714285714286,119.92857142857143,85.875
2022,24,508.0,12,4,True,229.25,379.40000000000003,alto,26.80107142857143,26.9785,27.948464285714287,21.362214285714284,21.499928571428573,21.691107142857142,23.334642857142857,23.7,24.10125,89.59171428571429,86.63271428571429,85.19639285714285,21.41842857142857,21.232642857142856,21.187732142857143,169.20714285714286,41.135714285714286,86.69821428571429,120.57142857142857,104.35714285714286,106.58928571428572
2022,25,537.0,12,4,True,229.25,442.40000000000003,alto,26.5265,26.80107142857143,27.00992857142857,21.23164285714286,21.362214285714284,21.42830357142857,23.314357142857144,23.334642857142857,23.541339285714287,88.19392857142857,89.59171428571429,87.85714285714285,21.120285714285714,21.41842857142857,21.287714285714284,183.42142857142858,169.20714285714286,120.55,128.14285714285714,120.57142857142857,118.25
